tempmax,tempmin,temp,dew,humidity,precip,windspeed,cloudcover,sealevelpressure,visibility,GDP,HEP,forest_percent,TP0_14,TP65_,TP15_64,population_density,UPR,Tourist_Arrivals,CO2,ISO_A0
-0.6438055,4.953875,0.35564396,-0.8277957,-1.316654,-2.1155894,-0.77278876,0.6822316,-0.7579361,-0.4977184,1.5367682,0.8046258,1.9700809,-0.6369981,-1.1146132,3.261606,5.668924,0.27281895,-0.64372694,0.2631974,SGP
1.1473308,-3.0898817,-5.6398683,0.30495322,2.2243385,2.3569562,-1.5001369,0.971228,-1.2957209,2.7942803,6.439488,1.3446717,3.4469156,-0.58901435,3.2565014,5.6250997,1.92886,0.42354158,0.9828907,2.4687073,VNM
-4.7030597,1.1938331,-0.70038676,0.30789214,-3.2757995,-1.0913608,-1.7619563,0.71939427,-1.06753,0.70880306,3.059931,0.24801141,-0.2543812,0.00502764,0.35101613,-8.734697,-0.056387294,0.023576114,-1.159001,1.3625559,PHL
-2.036291,-1.0997535,-0.30542177,0.3958138,5.14542,-2.4594765,0.9795148,0.49706888,0.3271777,-1.1067308,-4.1184974,0.2876111,-1.9487603,-1.8980612,0.3825614,-9.424476,-2.5333068,-1.7942126,-3.016528,-2.9265978,KHM
-1.8367026,0.87549967,-1.4249241,4.254793,3.2117105,2.3596766,0.99634,3.2025442,0.45134407,1.2548261,36.025158,3.526527,12.9052925,13.177107,1.5251807,11.124115,2.474079,0.48189256,6.1317105,1.6315684,SGP
1.9008703,-7.491836,-15.989135,-4.537739,1.2176507,-2.7632475,0.596095,-0.05721672,0.18322925,-5.0305247,7.8447123,3.5174298,0.46765175,1.3152549,4.137527,0.61933243,0.95872366,-0.32568058,-0.012522747,2.2628965,VNM
0.3648256,1.6514946,0.90166575,-0.7201804,-0.17478572,-5.5675187,-2.9471612,0.40494505,-2.720889,-1.0696968,-2.1156552,1.4905789,0.14311221,0.17601271,-0.53154784,8.852188,0.5503128,0.021683382,9.042447,3.976187,THA
0.6006228,-1.9811717,0.030231413,-1.3180852,-1.020874,1.4554102,-1.0495226,-0.74917936,-1.5346478,-0.71103966,8.334982,1.5424798,2.3475802,-0.27467242,4.114092,11.177473,1.6984974,-0.17172864,1.0000932,4.8498573,VNM
0.38114855,0.51888216,0.1837503,0.28053418,2.244715,0.7710298,2.3542895,1.0826685,-0.79858047,-0.245097,2.9147644,0.09300623,-0.72410494,-0.42476657,-0.42031363,-9.695075,-1.1923143,0.37034965,-5.208755,-4.8608837,PHL
1.2661334,-1.2431355,-0.42224362,0.28950164,3.2431734,1.0881884,-3.5869472,0.56297195,-1.4672048,-0.5109057,0.2506052,-4.0989656,-2.2512314,-1.1006922,-0.6456119,-19.09703,-3.481111,0.2948208,-9.935883,1.1300108,LAO
-1.5897696,-0.66791105,0.07106426,-0.14200643,-2.3531976,0.2724808,-1.7870156,-0.5455962,-1.4913727,-0.1613745,-0.20526807,-1.0181147,0.18103468,-0.38105252,0.2559584,-9.682695,0.5112384,-0.35458386,-16.022194,-2.5814545,KHM
1.7749078,-1.4598176,1.3013898,0.42626426,3.1753974,0.32234263,-3.5880506,0.43251982,-1.5801466,0.63136756,-0.47826388,-1.999164,-0.8613047,-1.4247577,-0.7951136,-18.627506,-3.4763134,0.31954423,-8.623461,1.2951752,LAO
0.42902645,1.9056574,0.9160546,-0.09340186,-0.026866117,-2.2823029,-1.5248202,-0.2747356,-1.6521538,0.8425795,-2.6965613,-5.8734455,-4.261745,-2.2651064,-4.376053,-2.8839808,-3.0757427,0.26572922,-5.0547414,0.22457828,SGP
-0.92239654,1.000054,0.51968855,1.0518662,1.2939906,1.251686,-3.783356,-0.32625186,-4.2214494,0.7164313,-2.7946236,0.1726686,-0.4035807,0.15442084,0.17837314,5.2334795,1.063856,-0.79515946,6.40218,-0.078888,THA
-0.4384957,-1.2113789,-0.2556086,0.3048692,2.2261539,0.9999047,-4.948857,-0.9999683,-1.9009562,-0.8199948,0.6344983,-6.0744267,-3.1251514,-0.6723292,-0.35451236,-13.297329,-2.941541,0.43007213,2.5371587,0.8711479,MYS
-0.74622613,-0.29571968,0.090491675,0.19363247,1.9960012,-1.8576226,4.468625,0.716233,-1.4166718,-0.02005349,-1.7155553,-2.9921694,-0.89715827,-0.7817404,-2.8557935,-16.880535,-3.9324825,-1.7275788,-6.486439,2.4472356,LAO
0.011553128,-0.36966205,0.42767334,-0.9907021,-4.3729305,-2.6556258,3.540929,-1.16701,-1.8312166,0.19791207,0.5927927,2.5863397,-0.3215304,0.28001028,0.16610678,-16.111784,0.9663517,-0.39629775,-11.74845,-2.3740442,KHM
1.1562037,-0.80717283,0.8368578,-0.20888893,1.1569394,1.2736199,-1.9662132,-0.30670822,-1.1590766,0.5373808,3.8493822,5.843951,2.0508275,0.43100047,1.5274817,10.254625,0.70371604,2.2403,11.515635,1.0392787,MYS
0.272037,1.8291789,1.0646689,0.7902435,0.8824366,1.1271123,-1.4320532,-0.33525798,-1.9892228,-0.12668532,-5.1252112,-3.826829,-3.7006576,-2.3546944,-4.9924965,-2.599813,-1.5818441,0.33233508,-7.8021493,-0.16268124,SGP
2.3632467,-1.2575104,1.819051,-1.2995878,1.5734454,-0.029724952,4.7938104,0.17360196,-2.577133,-0.36938518,-0.86418235,-3.4017036,0.5291067,0.92037916,0.008105911,-1.9024948,-1.0837107,0.26586583,-18.083548,1.303309,SGP
-0.02022595,0.36812428,-0.07810213,-0.7224009,-0.6824125,-0.088594265,-4.261351,0.035863023,-4.416792,-0.65599006,-9.879923,-4.5910277,-0.8813606,-1.0065484,-1.1649437,4.059993,-0.1192166,-0.29815197,4.472853,-0.048752278,THA
-3.4646919,2.1108644,-0.7957755,-0.04052526,-5.175908,-2.4477344,3.922024,0.37392956,-1.6147385,0.23145358,2.5314996,0.122940816,-0.30239207,0.8555957,0.004356147,-10.03629,-1.117146,-0.01758028,-2.696437,-1.5894045,PHL
1.4187368,0.72787565,0.4732204,0.8979705,14.48361,2.7634084,14.740128,2.4980733,3.990514,3.0244944,4.6937943,6.030594,12.585695,0.26404205,3.5534925,10.158903,4.0697713,1.6984237,2.505476,15.887309,PHL
2.680851,-4.0153704,-0.38222212,1.375562,2.0046504,0.25461376,-2.804027,-8.654701,-2.1995888,-0.20357676,2.187702,7.8501077,4.434155,4.3805194,3.052746,8.883426,2.7407463,0.22443616,5.7779007,1.3853818,SGP
0.4871243,1.4615628,1.2441235,0.26525,-1.3027443,1.1837636,-2.3663683,2.3133643,-2.3839815,-0.6999244,0.011326312,-0.74147433,-1.9648199,-1.0727521,-0.32255813,2.984936,0.27109095,0.3235431,-6.1127687,0.3115817,SGP
-2.264428,-0.22344263,0.15949883,-0.6753416,-3.9500449,-2.8832245,-1.1561552,-1.0679675,-1.5322306,-0.45004317,-0.10118469,1.4857436,-0.7200152,-0.43588454,0.027269937,-14.524055,0.705637,-0.24994554,-10.780853,-2.1416166,KHM
-2.6974757,1.2824811,-1.4771645,1.0407839,-8.095556,-6.4941525,4.512685,-3.2122943,0.15725946,0.22235365,2.8466074,6.3124557,4.6725917,2.7595341,0.18851258,-11.1037855,2.6057537,-0.3781934,1.6452215,-0.5138372,KHM
-2.309931,0.3433741,-0.30144134,-0.23207614,-1.0072545,1.5711232,2.3606145,0.19885482,0.001232177,-1.2773786,1.6250145,2.5879486,-0.46010917,-0.67184716,-0.46327505,-11.426847,-0.24349658,0.0905738,-19.931112,-3.4903555,PHL
-0.39331555,1.5515028,0.3154097,-0.049608245,-0.32794148,4.413813,4.181486,0.34514904,-1.475995,-0.85371214,2.3662596,2.0033414,-1.0070109,-0.35516092,0.06213455,-10.617158,-0.11018544,0.06328713,-19.380056,-2.1911743,PHL
-3.1811116,1.454394,-0.40562007,1.239865,0.13714755,-1.2917526,-4.658044,0.7932455,3.85896,0.7517914,1.6598164,-4.791636,-0.8212737,-0.41951296,-1.532796,-0.30827338,-5.1893826,-0.20113938,-5.1967535,0.04479635,VNM
-3.4746974,1.7811228,0.89897084,0.94719106,-0.61122006,-2.4093091,1.347277,-0.08512821,3.640124,0.6948956,1.6163704,-1.8612072,2.2246828,-0.97495055,1.9067817,4.4062204,-1.5295321,-0.47606373,0.046198174,0.34033838,VNM
1.8938522,-1.4113415,1.5793232,-0.81086564,-2.5169597,-2.4943829,2.4698632,0.19619603,-1.1820903,0.13379078,1.8884304,2.2505624,-0.52821416,-0.4563495,0.35565957,-10.4905,0.10328508,0.23724261,-12.5521965,-2.9070878,PHL
-0.12095097,-1.2433335,0.8282645,0.6085196,2.1290205,2.7027795,-2.8976052,0.59751916,1.2100413,-0.48246253,1.3285711,1.5666534,0.48179436,-0.01629246,1.116843,6.630182,0.7167325,1.3435496,12.442536,0.396341,MYS
-0.967851,1.9262143,0.9628558,3.869113,-0.57277036,2.553873,-1.6082981,-0.18977793,-0.4444431,-1.9417776,3.518307,3.5420375,-0.09525487,0.15217017,2.1297524,8.118477,2.6966522,0.32217067,-3.1231546,0.086569555,SGP
-0.8294285,-1.342177,-0.8336675,-1.5433784,0.21860033,0.04781975,-2.7571447,0.336506,-1.7792779,-0.16083792,1.2180697,1.0796114,0.6209003,-0.47543192,0.60702986,6.265377,0.46713632,0.82712173,5.653712,0.7063229,MYS
1.2800395,-1.8554773,-0.43987837,0.57963127,1.4517151,0.38462946,-2.7998269,-0.056074698,-2.0688398,-0.79319745,-1.5757167,1.8716922,-0.2349495,-0.63003707,0.739835,4.4453344,0.7093088,0.451169,3.4447923,0.36159897,MYS
2.7057703,-0.4599816,-0.046127766,0.8989572,4.904747,-0.7880743,3.091676,1.1346182,-0.68683994,0.1313705,-0.10423403,-2.2756221,1.2978314,-0.322735,-2.0844142,-10.47935,-1.8570217,-1.7970582,-2.8440585,2.868656,LAO
-5.9636564,1.8883172,0.055928323,-0.9731637,-8.812275,-2.7184002,-0.6079737,0.0826721,-0.84820527,0.8737912,4.09463,0.70669323,3.2670548,-0.19681217,1.4175202,-5.423366,2.743612,0.8585639,1.5241245,5.299283,PHL
0.3200344,-3.3479362,0.0776441,-1.2345024,2.1019013,-1.7068981,-1.9040066,-1.3930511,-1.5333858,-1.7580758,2.3867002,-4.3095536,-1.0345088,-1.3652849,-3.3394759,-7.0313654,-3.6738322,-0.075052425,-5.792502,1.1903429,VNM
-0.16444275,0.04723451,0.41538417,-0.4318277,1.4174206,1.2163107,-0.96605307,-0.20438789,-1.1383667,0.17119575,1.7981145,2.873772,1.018699,0.18233213,-3.505323,2.3833873,1.884028,0.53288794,-0.06764917,-0.034244012,MYS
-3.0722325,1.0437545,0.08425355,0.4025232,-0.16844392,-2.7699566,2.1863143,2.03437,4.2490206,0.542339,2.647356,-0.840123,2.6006196,-0.5859034,2.7886658,6.6328797,-0.88201064,-0.30324328,7.1935263,0.58620864,VNM
1.7336452,-2.8568316,2.0986295,-2.1676617,-10.934704,-7.8951535,2.516798,-4.364672,-2.9859695,-0.17961647,2.6631653,2.3478844,1.653786,1.2070926,0.72904295,-11.006626,1.1652125,-0.5731813,1.2887386,-2.0874386,KHM
5.122127,2.3143916,5.6672893,2.3283677,5.3958645,5.9023848,7.9044585,1.5777483,18.11006,4.314919,25.477934,15.55888,6.69042,9.052593,17.92463,17.924025,3.5557926,-0.06247915,19.001688,5.6068463,VNM
-2.4925292,0.19067349,0.84546196,-0.17771995,0.5533562,3.531151,-1.858086,1.7311851,3.4683173,0.20362864,1.2246922,3.521208,2.6633737,1.1370913,3.5026712,9.767678,1.0388038,1.4228413,8.302699,0.05691615,MYS
-0.08412745,-1.1972635,-1.0277387,1.195103,1.1149248,0.9915368,-2.121057,-0.46945012,-2.229367,0.14262219,-0.39589584,-5.6597676,-0.838723,-0.4173597,-5.6168647,-1.3486011,-0.7397628,0.20951839,-8.133356,-0.05245504,SGP
0.57695436,-0.58768487,0.2963482,0.7663163,1.4429895,2.5430477,-2.114115,1.1399292,-0.18538652,-0.020433687,1.9930757,2.185887,1.7660505,1.3853899,1.475565,6.1239753,0.8355501,1.6229466,7.8130116,1.4546624,MYS
-6.1740775,0.5305238,-0.6548631,-0.3848654,-4.9628506,2.173837,-1.0647097,-0.34051806,-1.4541385,-0.19277099,2.552372,0.79098904,-0.9783932,-0.6449016,-0.054636493,-10.973521,-0.93570673,0.20217058,-4.438461,-1.6697917,PHL
-1.5538994,-0.522928,-0.36536548,0.25707862,-1.0029244,1.1404763,-9.497915,-0.4872349,6.943169,-0.5348072,0.7473113,-5.844278,-1.8774731,0.30367893,-0.99722975,-12.061605,-2.951162,0.34881276,3.45681,0.29470035,MYS
-3.6695983,2.2639496,-1.0381519,0.0639849,1.6655774,-1.7996228,2.923866,-0.52665997,-1.2567523,0.021963144,3.3234644,0.8235695,-0.30323786,0.7394066,1.218611,-8.494995,-1.1770256,-0.01918871,-1.2461947,-2.3444266,PHL
-1.2644566,0.19421574,1.6050824,0.03428978,-0.06517166,-1.8410337,-2.3137271,0.7405327,-1.8840858,0.19660115,0.86937493,1.7748106,0.44430113,-0.67695713,-0.1422886,9.683488,1.2398984,0.43175876,6.6622696,0.08826508,MYS
2.0764606,-1.4000193,0.43409523,0.58451337,3.715821,1.7873604,-8.467843,1.2754964,-3.274783,-0.6790003,1.4555191,1.0660797,3.020085,-0.1041463,2.2385347,-1.0867614,2.480512,1.4790494,-4.946109,4.4318438,LAO
1.2906393,-1.1747918,-0.13674687,-2.1973808,0.7037879,0.6178162,-2.1908379,0.47403142,-1.8534437,0.6968047,3.7868652,0.011867786,-0.16217878,1.1602949,1.2569021,-7.144574,-1.0501183,0.6544694,-4.377138,-1.4961427,PHL
1.1493361,0.87850475,0.43457994,-0.25437728,-0.9794918,0.06495939,-0.67116815,1.3374317,-0.3956169,0.10650818,8.0174265,1.0219014,1.7229018,-0.64338297,5.6047177,5.3700376,0.49691024,0.27187714,-2.7046404,2.5396578,VNM
-3.5439117,2.1962502,0.3742975,0.8222448,-10.425836,-4.520911,1.0423125,-1.0784853,-1.5305321,-1.4399874,7.157996,0.9254472,4.044995,0.97636795,-0.050066985,-11.963269,-2.212893,1.2177478,0.19011387,4.143986,LAO
0.554831,-0.29870638,-0.6367944,-2.2323103,-4.2702603,-3.461607,-3.0579789,-0.77386934,-1.8814764,-0.8028812,0.8081993,-2.5501668,-0.003142087,-0.2853412,-0.4768861,-9.412091,-0.54733175,0.9247257,-4.7883453,-1.4744887,PHL
-3.2575815,1.0212166,-0.6285634,-0.12934361,-0.74351835,1.1098033,-1.2729676,-0.7764378,2.6652834,1.0970536,-0.39561242,-6.4521155,-3.0409112,-0.22697382,-0.28874394,2.2341127,-0.5146667,-0.04018483,-18.715685,0.20978749,THA
-2.614167,1.0672741,0.48687503,0.6141041,-0.37991568,1.8564094,2.1168027,0.17951192,-1.9376694,-0.39127144,-1.785549,-5.4586496,-4.204965,-0.5302768,-0.9230535,0.5650272,-0.6266802,-0.019901395,-22.975042,0.43955538,THA
-1.9914551,1.8545343,0.6438194,0.028976317,0.17720656,2.1081712,0.7095277,0.27879086,3.0404098,0.7946163,3.1843593,-0.80435914,2.3689132,-1.2968998,1.5015738,4.229117,-2.5267272,-0.017564917,-3.1565685,0.41433802,VNM
0.9658613,-0.8868826,-0.29451206,-0.101257004,1.5315903,1.509177,-1.8549829,-0.13393359,-1.4192163,0.10908868,-4.8302155,-4.068273,-3.3135912,-1.8583082,-5.079775,-4.1254745,-1.9573803,0.39046746,-6.6577306,0.31551176,SGP
1.5261409,-0.6630243,0.12180951,-1.5901648,-5.6709104,-2.8228145,2.9288783,-0.12928726,-1.0050256,0.008540492,1.5465345,-2.2646358,0.26086596,-0.0087703355,0.28351018,-6.991669,0.98638517,0.33413285,-12.019428,-2.3636885,PHL
5.733106,-4.5506525,-0.013335453,-1.2966244,2.4030366,5.8243246,3.088147,2.2542217,0.16744658,-1.265664,14.930685,8.035266,1.6808672,1.6417246,1.3146544,13.935704,2.307494,0.33028907,27.684673,4.2388554,THA
1.3774353,-1.9611168,0.46499845,0.6422078,3.6420445,1.9834162,4.7302256,1.1104522,0.698845,-0.35595915,-2.0211887,0.5450302,3.7741168,1.4311947,0.42317176,-8.102913,-2.364327,-1.9847339,0.8541046,0.6825013,LAO
0.47034883,-1.0034696,-0.35973147,-0.26067805,-1.150629,-3.1385806,-4.351333,-3.9401162,-1.7047656,-0.8467931,1.0461389,-1.1955539,1.9210442,-0.023140823,-0.2594111,-14.485032,-3.3028798,0.9435488,-3.4237144,1.9089155,LAO
2.226023,-0.70062435,1.3652714,-1.2125659,-4.0604353,-3.0859365,2.80446,1.407667,-1.5249176,0.2801384,3.6305358,-0.10451162,-0.1407129,1.1518168,0.96661645,-7.0637956,-1.0844228,0.15337978,-3.253358,-2.1092885,PHL
-2.0580733,0.4603089,0.115928836,0.6475141,-1.0554556,1.2477962,-1.2024063,-0.019163962,-1.1680737,0.17842343,1.9931597,-3.0167563,-0.4510284,-0.81946063,-0.73509455,-8.46988,0.27137548,0.04609388,-16.477146,-3.8359551,PHL
2.3054488,-2.540614,-0.117886886,-1.4568194,-6.20986,-3.4770272,-4.1272507,0.37818208,-4.069477,0.9607181,1.6525464,0.16309753,4.799173,-0.058113232,1.892337,-2.7353113,3.6567893,1.055563,5.2497983,5.8558183,PHL
0.8830859,-0.33971843,-0.31787753,0.5856874,1.7988899,0.14522389,-3.4799466,0.1281117,-0.9402922,-0.3213398,-1.5786296,1.600892,0.44372997,-0.31360275,1.4039243,5.223785,0.68328625,0.80194986,3.5371015,0.59345084,MYS
0.2209286,-0.31611723,0.107245944,0.5219021,2.2332788,1.6463072,-3.13445,1.1443661,-1.0440583,0.34347317,-0.7186193,-2.1413085,1.8419802,-1.2167456,-0.7501595,-13.432413,-3.0975242,-1.5049537,-4.5308623,2.2847006,LAO
0.30114245,1.8938587,1.2016048,0.757781,-1.7760882,4.1561546,7.6008205,0.2777562,3.0388062,-0.9357792,-5.939521,-4.9738235,0.08655689,0.6943188,-1.4109848,5.2259564,0.4846616,-0.103959724,7.320425,-0.5485745,THA
-1.820146,-0.43636706,0.25012773,-0.33657,-3.1892812,-3.5600345,-1.3300071,-1.8476967,-1.8806487,-0.39153323,0.21618131,1.1373242,-1.1418682,-0.13752408,0.303964,-17.327717,-2.577068,-0.8283902,-2.785261,-0.8607229,KHM
-6.5639086,-0.05587011,-3.5648744,0.0821527,-1.8050872,-6.8111477,3.774173,-2.9799912,-1.7459234,-1.4204303,-3.7717729,-1.6179456,-0.47635233,-0.78748995,-0.62777406,2.9655724,-0.37561464,0.021182554,2.3170586,0.35279763,THA
0.8862878,-3.3122277,-0.46815857,-1.7179197,-1.8392761,1.8224387,-0.16477351,-2.3836565,-1.682925,-2.5486047,2.4762719,-1.409923,-0.86505336,-0.8165854,-1.5426803,-1.3731111,-4.3338957,0.07681998,-4.2175703,0.7523678,VNM
1.4369483,1.5235877,-0.75976765,-1.2924583,-0.9880238,3.1131425,-0.32885766,0.5268836,-2.5409887,0.43079954,3.4799333,1.8008419,7.4154215,-0.21459343,3.5358713,-5.6572485,5.4354157,1.2413672,1.2554107,4.5099187,PHL
-1.0541583,1.4394326,0.17932032,-0.6240794,-0.040649626,2.7669039,-3.4697404,-0.4490417,0.95427173,-0.4761638,-2.6467068,-0.7359461,-0.43303263,-0.5639777,-0.37432265,5.2997093,0.7746788,-0.7433375,2.8227496,0.18740384,THA
-1.0246332,-1.3542117,-0.439402,0.1573062,3.5801005,0.53891534,0.43694252,1.1555912,-2.10996,-0.86581266,-2.5654776,2.563756,-3.9794424,-0.25872642,0.95639205,-10.082264,-2.3328266,-1.4878175,-4.1072917,0.04560164,KHM
9.576929,3.0749905,-1.0827379,-0.15173377,11.322259,-0.38312906,-6.699679,1.293749,-2.8044164,3.555753,15.68138,5.581717,1.9630173,1.0383147,0.70138335,-1.1821394,-0.46568486,3.104354,2.3009465,8.883656,LAO
0.81784475,1.5083569,-0.4394783,1.9505856,2.2944484,1.1017736,-1.7207571,0.2552503,-0.8670138,0.5670252,-5.957946,-1.9442028,-2.0660927,-2.7081766,-3.7748735,-6.0752935,-0.25824285,0.17750578,-7.2828193,0.70112264,SGP
-0.5796864,1.0072634,-0.32397118,-1.0901141,0.7333485,1.4412282,-2.5923014,-0.4220886,2.8397388,-1.6230315,-5.5048866,0.06473546,-1.1176742,-0.34486908,-1.3563921,3.133681,0.74916106,-0.76437485,-0.49049777,0.0070389137,THA
0.29258835,1.679924,0.38573787,0.46668372,1.176579,1.3675513,-1.2498866,0.30832344,3.5613508,1.3650677,0.04392849,-8.249703,-4.7720313,0.10350327,-0.6513035,-0.77101034,-0.6192871,0.021581575,-24.786913,0.37097046,THA
-4.274492,-0.45725337,-0.13619193,0.05773968,3.9231188,-3.472025,-9.043203,-1.3217864,-2.6969857,-0.99255073,6.578543,-0.49848157,2.3857498,0.312685,0.11919396,-9.935099,-2.3484812,1.3510575,-1.1246444,4.34953,LAO
-0.7173222,0.94727004,0.5924572,-0.01561644,-3.2246902,-3.4919863,-1.2379411,-1.94361,-0.80278987,-1.1961753,-0.8820656,-1.0160056,3.0396495,-1.2782286,-1.2939471,-18.313679,-4.2046223,-0.855416,-3.430735,1.2230424,LAO
0.0034599914,-2.0120194,-0.3076558,-0.7941606,0.87788665,1.6672368,-2.0495765,-0.24934854,-1.4343027,0.6247038,1.5956721,2.7597735,1.196522,-0.24281156,-3.649229,2.2017324,1.5267411,0.44159424,-1.8938509,0.28667286,MYS
0.034516655,-1.4054128,0.0048922314,-1.2897314,-0.49028867,0.70811504,-1.3035055,-0.3730713,-0.24192026,0.11646994,0.7095872,-2.3674994,-0.50447255,-0.9042729,-1.0519701,2.9522042,-0.30156654,0.3360306,-20.588593,-1.9427257,MYS
-1.010374,0.42037246,-0.17059502,0.13382034,2.041018,-1.4702398,3.5044756,-0.10608806,1.3711385,-0.84367913,-1.1024742,1.4195179,-2.25159,-3.1585557,-1.571684,-13.88806,0.5538383,-0.5702856,-19.26602,-3.9324615,KHM
0.8713888,-2.4233632,-0.085319355,-1.1857473,1.1090306,0.65462923,-1.7308577,-0.0047568376,-1.3985387,0.01383457,-0.71871555,-3.223287,-1.3301243,1.0679474,-0.24913286,-1.7565486,-0.2843608,0.2622054,-17.035454,0.9077625,SGP
1.3301533,0.92946386,1.5344026,0.5491663,2.1710994,0.97567445,7.941209,7.1639457,2.375296,-0.8589822,15.124339,7.012903,1.4595691,0.073835775,4.9154058,-1.2120225,-2.2501602,-0.8443663,5.5982294,2.852508,KHM
-0.029726962,0.27314866,0.46545008,-0.8115238,-2.3477914,1.4985476,-2.4076173,1.2149112,-1.2074159,0.64253426,2.529199,-2.0493891,0.7269573,-0.44842225,0.4507627,-4.8044395,-0.05405508,0.3674018,-5.0951076,-0.88016903,PHL
-14.168587,0.85698426,-4.073552,0.53114176,-1.668139,-9.008841,4.563949,-2.4865575,4.603855,1.1791977,1.4529585,4.8101354,0.28683788,3.0716462,0.054675385,7.6348195,0.68799233,0.37747043,9.359814,4.1677117,THA
-4.3959494,1.9609663,-0.9092896,0.65532786,0.60666835,-1.6178576,-3.796513,-0.23073773,3.58298,-0.5443753,1.0499073,-1.5565625,1.0070021,-0.5811728,0.98963505,0.81820345,-4.1659656,-1.6442932,-2.1564946,0.42918986,VNM
-0.25069806,2.222764,0.9210152,-0.1861396,-0.7000831,-1.4881974,-2.443216,1.4349035,-1.3320878,0.8881823,-5.59405,-4.337821,-4.147687,-1.9241174,-3.4038148,-3.1598134,-1.3967965,0.2529696,-5.640897,-0.3828037,SGP
0.21849862,-7.080054,-1.6440382,4.9758196,2.0935543,1.3994887,0.7252649,3.8071017,-0.06417982,1.0615555,32.464294,3.2424586,11.780068,12.137859,5.043436,14.47688,3.0267215,0.52892417,17.10674,1.4210027,SGP
0.5905655,1.5972106,0.712169,1.1339157,0.8836739,1.0469805,-5.8111434,-0.16459836,-0.36685205,-0.83050233,0.40764347,0.13051513,-0.963092,-1.1100041,-1.5889047,3.2885518,4.2009892,0.3619179,-4.5410895,-0.069865,SGP
0.4340121,-0.88268584,0.206621,0.1316464,-0.13392842,-1.8756247,-2.269813,-1.5410252,-1.5303365,-0.4532758,0.19092838,-2.0045388,1.3170887,-0.2728142,-1.0110239,-20.367764,-3.1364422,0.15283032,-5.7851477,0.49290958,LAO
1.0994102,-1.544421,0.20466718,0.64451903,1.4008262,0.9428724,3.2637327,0.6186335,-1.8819059,0.019320773,-5.387517,-1.6616069,0.66014594,-1.5655272,-2.11508,-17.922682,-3.4342978,-3.1494424,-4.3919196,-2.550878,LAO
-0.6297588,0.29891816,0.13399759,0.3417321,0.04538727,-2.4551616,3.4000924,-0.20220937,-0.41635376,-0.91560155,-1.747031,-0.84003896,3.8318357,-0.74197984,-2.8567522,-19.12812,-3.164357,-1.663027,-4.5608244,-1.5489291,LAO
0.9294304,-1.2570076,-0.59019554,-0.5613172,-0.09641534,-2.517505,-2.6993833,-2.2260349,-1.6991436,-0.0073937504,-1.3674188,-1.5629654,1.9346097,0.039491802,-1.2741636,-14.25811,-3.3876138,-1.4186305,-3.0525162,1.1836911,LAO
1.5110884,-3.3005803,-1.6007812,-2.3960395,0.9910911,-4.8171363,-0.37110025,0.056357488,1.2872065,-0.6366953,3.224977,-0.2644779,-0.092383355,-1.173703,4.4351068,1.8102642,0.6511428,-0.19326602,4.100989,1.7395681,VNM
0.37421063,-1.1211807,0.73310274,-0.9416704,-1.5409034,1.61651,-2.859462,-0.7224161,-4.1376452,-2.1096706,-1.9644275,-0.48045608,-0.8585985,-0.840421,-1.1623478,5.5658126,0.63790905,-0.8256519,0.75840586,0.3474367,THA
-1.1157587,1.3240092,2.0358279,0.054454833,-0.5593219,-1.7673444,-2.0199997,1.5218346,-2.4053276,0.6694361,-0.10541668,-1.8258218,-1.3294833,-0.90883267,-0.2663986,6.238559,0.03066734,0.37863308,-4.2915998,-0.9366106,SGP
4.280201,-0.8407646,-0.48101914,0.5707968,5.786426,-0.8360124,5.1188426,0.46140042,-0.5126083,2.1612012,-1.593442,-2.0509987,-0.85604566,-3.4980254,-1.960086,-12.056253,-2.447367,-2.9494562,-4.143509,2.270939,LAO
-0.381105,-1.9436829,-0.3675322,-0.6118899,0.8315617,1.1759077,-3.5003622,0.3448799,-0.7356482,-0.6355248,-1.652049,0.6850086,0.1025083,-1.1960258,1.0406958,4.2742596,0.21357608,0.3896723,1.4148879,0.347317,MYS
-0.43964407,-0.12944426,0.49052483,-0.44388455,-3.9075036,-3.641705,-2.0282245,-2.2406511,-1.8952682,-1.6935407,0.39094976,-0.8716586,2.8431168,-0.27129495,-0.71141887,-16.97129,-3.4325938,0.7949932,-3.0926824,1.9883696,LAO
1.1359502,0.98398095,0.7596482,-0.77907234,-0.6927546,1.3782684,-1.5422258,0.5939461,-1.2650727,-0.65211517,2.8406262,3.8998942,-0.041421145,0.32097048,2.032046,5.751512,2.6928122,0.3966698,-2.4807913,-0.598793,SGP
0.33886993,-1.2402854,-0.23584732,-0.81896406,-0.57986206,-0.43511805,-1.1864206,-0.35342786,-1.2797006,0.024186507,2.1320777,-2.3057554,-0.2742654,-1.2112998,-0.5583857,4.2587867,-0.4346835,0.26988658,-17.55131,-1.2438347,MYS
-3.6155937,4.161956,0.4995988,0.29628387,0.02425935,-0.58735716,-3.0211031,0.30154872,-1.9054819,0.010630631,1.2392714,-0.0005576905,-1.4144748,-1.7828276,-2.0224001,2.3499994,3.1333413,0.28356737,-5.480345,-0.2621432,SGP
-3.7006276,7.629446,1.8415582,5.167172,0.1555672,2.607804,0.5489532,2.5165434,-3.7148142,1.2341677,2.8376083,8.888803,10.466345,12.033868,2.8102014,14.3581705,3.979599,0.17972289,-9.417415,2.0555584,SGP
